GCA_943193655.1	https://ftp.ensembl.org/pub/rapid-release/species//Acentria_ephemerella/GCA_943193655.1/braker/geneset/2022_08/Acentria_ephemerella-GCA_943193655.1-2022_08-genes.gff3.gz
GCA_954870605.1	https://ftp.ensembl.org/pub/rapid-release/species//Acer_campestre/GCA_954870605.1/ensembl/geneset/2024_01/Acer_campestre-GCA_954870605.1-2024_01-genes.gff3.gz
GCA_947623365.1	https://ftp.ensembl.org/pub/rapid-release/species//Achlya_flavicornis/GCA_947623365.1/braker/geneset/2023_05/Achlya_flavicornis-GCA_947623365.1-2023_05-genes.gff3.gz
GCA_902713435.1	https://ftp.ensembl.org/pub/rapid-release/species//Acipenser_ruthenus/GCA_902713435.1/ensembl/geneset/2020_06/Acipenser_ruthenus-GCA_902713435.1-2020_06-genes.gff3.gz
GCA_902713435.2	https://ftp.ensembl.org/pub/rapid-release/species//Acipenser_ruthenus/GCA_902713435.2/ensembl/geneset/2023_04/Acipenser_ruthenus-GCA_902713435.2-2023_04-genes.gff3.gz
GCA_948252455.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_cristana/GCA_948252455.1/ensembl/geneset/2023_02/Acleris_cristana-GCA_948252455.1-2023_02-genes.gff3.gz
GCA_927399445.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_emargana/GCA_927399445.1/braker/geneset/2022_06/Acleris_emargana-GCA_927399445.1-2022_06-genes.gff3.gz
GCA_927399475.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_emargana/GCA_927399475.1/braker/geneset/2022_06/Acleris_emargana-GCA_927399475.1-2022_06-genes.gff3.gz
GCA_927399475.2	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_emargana/GCA_927399475.2/ensembl/geneset/2023_02/Acleris_emargana-GCA_927399475.2-2023_02-genes.gff3.gz
GCA_946894065.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_literana/GCA_946894065.1/ensembl/geneset/2023_02/Acleris_literana-GCA_946894065.1-2023_02-genes.gff3.gz
GCA_946894075.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_literana/GCA_946894075.1/ensembl/geneset/2023_04/Acleris_literana-GCA_946894075.1-2023_04-genes.gff3.gz
GCA_923061745.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_sparsana/GCA_923061745.1/braker/geneset/2022_08/Acleris_sparsana-GCA_923061745.1-2022_08-genes.gff3.gz
GCA_923062465.1	https://ftp.ensembl.org/pub/rapid-release/species//Acleris_sparsana/GCA_923062465.1/braker/geneset/2022_09/Acleris_sparsana-GCA_923062465.1-2022_09-genes.gff3.gz
GCA_004027535.1	https://ftp.ensembl.org/pub/rapid-release/species//Acomys_cahirinus/GCA_004027535.1/ensembl/geneset/2021_02/Acomys_cahirinus-GCA_004027535.1-2021_02-genes.gff3.gz
GCA_029890205.1	https://ftp.ensembl.org/pub/rapid-release/species//Acomys_cahirinus/GCA_029890205.1/ensembl/geneset/2023_11/Acomys_cahirinus-GCA_029890205.1-2023_11-genes.gff3.gz
GCA_907164435.1	https://ftp.ensembl.org/pub/rapid-release/species//Acomys_dimidiatus/GCA_907164435.1/ensembl/geneset/2022_07/Acomys_dimidiatus-GCA_907164435.1-2022_07-genes.gff3.gz
GCA_903995435.1	https://ftp.ensembl.org/pub/rapid-release/species//Acomys_russatus/GCA_903995435.1/ensembl/geneset/2023_10/Acomys_russatus-GCA_903995435.1-2023_10-genes.gff3.gz
GCA_027559615.1	https://ftp.ensembl.org/pub/rapid-release/species//Acridotheres_tristis/GCA_027559615.1/ensembl/geneset/2024_05/Acridotheres_tristis-GCA_027559615.1-2024_05-genes.gff3.gz
GCA_963555685.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrobasis_consociella/GCA_963555685.1/ensembl/geneset/2024_04/Acrobasis_consociella-GCA_963555685.1-2024_04-genes.gff3.gz
GCA_963576875.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrobasis_repandana/GCA_963576875.1/ensembl/geneset/2024_04/Acrobasis_repandana-GCA_963576875.1-2024_04-genes.gff3.gz
GCA_943193685.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrobasis_suavella/GCA_943193685.1/braker/geneset/2022_08/Acrobasis_suavella-GCA_943193685.1-2022_08-genes.gff3.gz
GCA_943193695.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrobasis_suavella/GCA_943193695.1/braker/geneset/2022_07/Acrobasis_suavella-GCA_943193695.1-2022_07-genes.gff3.gz
GCA_947359355.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrocera_orbiculus/GCA_947359355.1/ensembl/geneset/2023_05/Acrocera_orbiculus-GCA_947359355.1-2023_05-genes.gff3.gz
GCA_000204515.1	https://ftp.ensembl.org/pub/rapid-release/species//Acromyrmex_echinatior/GCA_000204515.1/refseq/geneset/2022_06/Acromyrmex_echinatior-GCA_000204515.1-2022_06-genes.gff3.gz
GCA_910591435.1	https://ftp.ensembl.org/pub/rapid-release/species//Acronicta_aceris/GCA_910591435.1/braker/geneset/2021_12/Acronicta_aceris-GCA_910591435.1-2021_12-genes.gff3.gz
GCA_910591495.2	https://ftp.ensembl.org/pub/rapid-release/species//Acronicta_aceris/GCA_910591495.2/braker/geneset/2022_03/Acronicta_aceris-GCA_910591495.2-2022_03-genes.gff3.gz
GCA_947256265.1	https://ftp.ensembl.org/pub/rapid-release/species//Acronicta_leporina/GCA_947256265.1/braker/geneset/2023_02/Acronicta_leporina-GCA_947256265.1-2023_02-genes.gff3.gz
GCA_946251945.1	https://ftp.ensembl.org/pub/rapid-release/species//Acronicta_psi/GCA_946251945.1/ensembl/geneset/2023_04/Acronicta_psi_-GCA_946251945.1-2023_04-genes.gff3.gz
GCA_946251955.1	https://ftp.ensembl.org/pub/rapid-release/species//Acronicta_psi/GCA_946251955.1/braker/geneset/2023_02/Acronicta_psi-GCA_946251955.1-2023_02-genes.gff3.gz
GCA_014633975.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_acuminata/GCA_014633975.1/braker/geneset/2023_10/Acropora_acuminata-GCA_014633975.1-2023_10-genes.gff3.gz
GCA_014634045.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_cytherea/GCA_014634045.1/braker/geneset/2023_10/Acropora_cytherea-GCA_014634045.1-2023_10-genes.gff3.gz
GCA_014634065.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_digitifera/GCA_014634065.1/ensembl/geneset/2023_10/Acropora_digitifera-GCA_014634065.1-2023_10-genes.gff3.gz
GCA_014634105.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_echinata/GCA_014634105.1/braker/geneset/2023_10/Acropora_echinata-GCA_014634105.1-2023_10-genes.gff3.gz
GCA_014634605.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_florida/GCA_014634605.1/braker/geneset/2023_10/Acropora_florida-GCA_014634605.1-2023_10-genes.gff3.gz
GCA_014634125.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_gemmifera/GCA_014634125.1/ensembl/geneset/2023_10/Acropora_gemmifera-GCA_014634125.1-2023_10-genes.gff3.gz
GCA_020536085.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_hyacinthus/GCA_020536085.1/braker/geneset/2023_10/Acropora_hyacinthus-GCA_020536085.1-2023_10-genes.gff3.gz
GCA_014634585.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_intermedia/GCA_014634585.1/ensembl/geneset/2023_10/Acropora_intermedia-GCA_014634585.1-2023_10-genes.gff3.gz
GCA_014634165.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_microphthalma/GCA_014634165.1/ensembl/geneset/2023_10/Acropora_microphthalma-GCA_014634165.1-2023_10-genes.gff3.gz
GCA_004143615.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_millepora/GCA_004143615.1/ensembl/geneset/2023_10/Acropora_millepora-GCA_004143615.1-2023_10-genes.gff3.gz
GCA_013753865.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_millepora/GCA_013753865.1/refseq/geneset/2022_03/Acropora_millepora-GCA_013753865.1-2022_03-genes.gff3.gz
GCA_014634545.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_muricata/GCA_014634545.1/braker/geneset/2023_10/Acropora_muricata-GCA_014634545.1-2023_10-genes.gff3.gz
GCA_014634205.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_nasuta/GCA_014634205.1/braker/geneset/2023_10/Acropora_nasuta-GCA_014634205.1-2023_10-genes.gff3.gz
GCA_025960835.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_palmata/GCA_025960835.1/braker/geneset/2023_10/Acropora_palmata-GCA_025960835.1-2023_10-genes.gff3.gz
GCA_014634525.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_selago/GCA_014634525.1/ensembl/geneset/2023_10/Acropora_selago-GCA_014634525.1-2023_10-genes.gff3.gz
GCA_964019555.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_spathulata/GCA_964019555.1/ensembl/geneset/2024_05/Acropora_spathulata-GCA_964019555.1-2024_05-genes.gff3.gz
GCA_014633955.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_tenuis/GCA_014633955.1/braker/geneset/2023_10/Acropora_tenuis-GCA_014633955.1-2023_10-genes.gff3.gz
GCA_014634225.1	https://ftp.ensembl.org/pub/rapid-release/species//Acropora_yongei/GCA_014634225.1/braker/geneset/2023_10/Acropora_yongei-GCA_014634225.1-2023_10-genes.gff3.gz
GCA_036784905.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrossocheilus_fasciatus/GCA_036784905.1/ensembl/geneset/2024_05/Acrossocheilus_fasciatus-GCA_036784905.1-2024_05-genes.gff3.gz
GCA_029620275.1	https://ftp.ensembl.org/pub/rapid-release/species//Acrossocheilus_wenchowensis/GCA_029620275.1/ensembl/geneset/2024_04/Acrossocheilus_wenchowensis-GCA_029620275.1-2024_04-genes.gff3.gz
GCA_011057435.1	https://ftp.ensembl.org/pub/rapid-release/species//Actinia_equina/GCA_011057435.1/community/geneset/2020_06/Actinia_equina-GCA_011057435.1-2020_06-genes.gff3.gz
GCA_009602425.1	https://ftp.ensembl.org/pub/rapid-release/species//Actinia_tenebrosa/GCA_009602425.1/refseq/geneset/2022_03/Actinia_tenebrosa-GCA_009602425.1-2022_03-genes.gff3.gz
GCA_029948245.1	https://ftp.ensembl.org/pub/rapid-release/species//Actinia_tenebrosa/GCA_029948245.1/ensembl/geneset/2023_10/Actinia_tenebrosa-GCA_029948245.1-2023_10-genes.gff3.gz
GCA_005508785.2	https://ftp.ensembl.org/pub/rapid-release/species//Acyrthosiphon_pisum/GCA_005508785.2/refseq/geneset/2022_10/Acyrthosiphon_pisum-GCA_005508785.2-2022_10-genes.gff3.gz
GCA_910591895.1	https://ftp.ensembl.org/pub/rapid-release/species//Adalia_bipunctata/GCA_910591895.1/ensembl/geneset/2021_12/Adalia_bipunctata-GCA_910591895.1-2021_12-genes.gff3.gz
GCA_910592335.1	https://ftp.ensembl.org/pub/rapid-release/species//Adalia_bipunctata/GCA_910592335.1/ensembl/geneset/2021_12/Adalia_bipunctata-GCA_910592335.1-2021_12-genes.gff3.gz
GCA_951802165.1	https://ftp.ensembl.org/pub/rapid-release/species//Adalia_decempunctata/GCA_951802165.1/ensembl/geneset/2024_03/Adalia_decempunctata-GCA_951802165.1-2024_03-genes.gff3.gz
GCA_023614345.1	https://ftp.ensembl.org/pub/rapid-release/species//Adelges_cooleyi/GCA_023614345.1/refseq/geneset/2023_04/Adelges_cooleyi-GCA_023614345.1-2023_04-genes.gff3.gz
GCA_911387785.2	https://ftp.ensembl.org/pub/rapid-release/species//Aelia_acuminata/GCA_911387785.2/ensembl/geneset/2023_05/Aelia_acuminata-GCA_911387785.2-2023_05-genes.gff3.gz
GCA_024364635.1	https://ftp.ensembl.org/pub/rapid-release/species//Aethina_tumida/GCA_024364635.1/ensembl/geneset/2022_09/Aethina_tumida-GCA_024364635.1-2022_09-genes.gff3.gz
GCA_024364675.1	https://ftp.ensembl.org/pub/rapid-release/species//Aethina_tumida/GCA_024364675.1/ensembl/geneset/2022_09/Aethina_tumida-GCA_024364675.1-2022_09-genes.gff3.gz
GCA_024364675.1	https://ftp.ensembl.org/pub/rapid-release/species//Aethina_tumida/GCA_024364675.1/refseq/geneset/2022_10/Aethina_tumida-GCA_024364675.1-2022_10-genes.gff3.gz
GCA_951799405.1	https://ftp.ensembl.org/pub/rapid-release/species//Agapetus_fuscipes/GCA_951799405.1/ensembl/geneset/2024_04/Agapetus_fuscipes-GCA_951799405.1-2024_04-genes.gff3.gz
GCA_020745825.3	https://ftp.ensembl.org/pub/rapid-release/species//Agelaius_phoeniceus/GCA_020745825.3/ensembl/geneset/2023_10/Agelaius_phoeniceus-GCA_020745825.3-2023_10-genes.gff3.gz
GCA_949130485.1	https://ftp.ensembl.org/pub/rapid-release/species//Agelas_oroides/GCA_949130485.1/ensembl/geneset/2024_02/Agelas_oroides-GCA_949130485.1-2024_02-genes.gff3.gz
GCA_950111635.1	https://ftp.ensembl.org/pub/rapid-release/species//Agelastica_alni/GCA_950111635.1/ensembl/geneset/2023_07/Agelastica_alni-GCA_950111635.1-2023_07-genes.gff3.gz
GCA_922987765.1	https://ftp.ensembl.org/pub/rapid-release/species//Agonopterix_subpropinquella/GCA_922987765.1/braker/geneset/2022_08/Agonopterix_subpropinquella-GCA_922987765.1-2022_08-genes.gff3.gz
GCA_922987775.1	https://ftp.ensembl.org/pub/rapid-release/species//Agonopterix_subpropinquella/GCA_922987775.1/braker/geneset/2022_09/Agonopterix_subpropinquella-GCA_922987775.1-2022_09-genes.gff3.gz
GCA_963921985.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrilus_biguttatus/GCA_963921985.1/ensembl/geneset/2024_05/Agrilus_biguttatus-GCA_963921985.1-2024_05-genes.gff3.gz
GCA_000699045.2	https://ftp.ensembl.org/pub/rapid-release/species//Agrilus_planipennis/GCA_000699045.2/refseq/geneset/2021_12/Agrilus_planipennis-GCA_000699045.2-2021_12-genes.gff3.gz
GCA_914767795.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriopis_aurantiaria/GCA_914767795.1/braker/geneset/2021_12/Agriopis_aurantiaria-GCA_914767795.1-2021_12-genes.gff3.gz
GCA_914767915.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriopis_aurantiaria/GCA_914767915.1/braker/geneset/2021_12/Agriopis_aurantiaria-GCA_914767915.1-2021_12-genes.gff3.gz
GCA_949125355.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriopis_leucophaearia/GCA_949125355.1/braker/geneset/2023_07/Agriopis_leucophaearia-GCA_949125355.1-2023_07-genes.gff3.gz
GCA_949125385.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriopis_leucophaearia/GCA_949125385.1/braker/geneset/2023_07/Agriopis_leucophaearia-GCA_949125385.1-2023_07-genes.gff3.gz
GCA_932301435.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriopis_marginaria/GCA_932301435.1/ensembl/geneset/2022_06/Agriopis_marginaria-GCA_932301435.1-2022_06-genes.gff3.gz
GCA_932305915.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriopis_marginaria/GCA_932305915.1/ensembl/geneset/2022_06/Agriopis_marginaria-GCA_932305915.1-2022_06-genes.gff3.gz
GCA_940337035.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriotes_lineatus/GCA_940337035.1/ensembl/geneset/2022_08/Agriotes_lineatus-GCA_940337035.1-2022_08-genes.gff3.gz
GCA_927399405.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_geniculea/GCA_927399405.1/braker/geneset/2022_06/Agriphila_geniculea-GCA_927399405.1-2022_06-genes.gff3.gz
GCA_927400025.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_geniculea/GCA_927400025.1/braker/geneset/2022_06/Agriphila_geniculea-GCA_927400025.1-2022_06-genes.gff3.gz
GCA_943789515.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_geniculea/GCA_943789515.1/braker/geneset/2022_08/Agriphila_geniculea-GCA_943789515.1-2022_08-genes.gff3.gz
GCA_943789525.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_geniculea/GCA_943789525.1/braker/geneset/2022_08/Agriphila_geniculea-GCA_943789525.1-2022_08-genes.gff3.gz
GCA_950108535.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_straminella/GCA_950108535.1/ensembl/geneset/2023_07/Agriphila_straminella-GCA_950108535.1-2023_07-genes.gff3.gz
GCA_950109475.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_straminella/GCA_950109475.1/ensembl/geneset/2023_07/Agriphila_straminella-GCA_950109475.1-2023_07-genes.gff3.gz
GCA_928269145.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_tristella/GCA_928269145.1/braker/geneset/2022_06/Agriphila_tristella-GCA_928269145.1-2022_06-genes.gff3.gz
GCA_928269205.1	https://ftp.ensembl.org/pub/rapid-release/species//Agriphila_tristella/GCA_928269205.1/braker/geneset/2022_06/Agriphila_tristella-GCA_928269205.1-2022_06-genes.gff3.gz
GCA_914767685.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_circellaris/GCA_914767685.1/braker/geneset/2021_12/Agrochola_circellaris-GCA_914767685.1-2021_12-genes.gff3.gz
GCA_914767755.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_circellaris/GCA_914767755.1/braker/geneset/2021_12/Agrochola_circellaris-GCA_914767755.1-2021_12-genes.gff3.gz
GCA_949152395.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_litura/GCA_949152395.1/braker/geneset/2023_07/Agrochola_litura-GCA_949152395.1-2023_07-genes.gff3.gz
GCA_947364205.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_lota/GCA_947364205.1/ensembl/geneset/2023_02/Agrochola_lota-GCA_947364205.1-2023_02-genes.gff3.gz
GCA_947364295.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_lota/GCA_947364295.1/ensembl/geneset/2023_05/Agrochola_lota-GCA_947364295.1-2023_05-genes.gff3.gz
GCA_916701695.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_macilenta/GCA_916701695.1/braker/geneset/2022_01/Agrochola_macilenta-GCA_916701695.1-2022_01-genes.gff3.gz
GCA_916701705.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrochola_macilenta/GCA_916701705.1/braker/geneset/2022_01/Agrochola_macilenta-GCA_916701705.1-2022_01-genes.gff3.gz
GCA_958450325.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrostemma_githago/GCA_958450325.1/ensembl/geneset/2024_02/Agrostemma_githago-GCA_958450325.1-2024_02-genes.gff3.gz
GCA_954870645.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrotis_clavis/GCA_954870645.1/ensembl/geneset/2023_10/Agrotis_clavis-GCA_954870645.1-2023_10-genes.gff3.gz
GCA_950005045.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrotis_exclamationis/GCA_950005045.1/braker/geneset/2023_07/Agrotis_exclamationis-GCA_950005045.1-2023_07-genes.gff3.gz
GCA_943136025.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrotis_puta/GCA_943136025.1/ensembl/geneset/2022_07/Agrotis_puta-GCA_943136025.1-2022_07-genes.gff3.gz
GCA_943136025.2	https://ftp.ensembl.org/pub/rapid-release/species//Agrotis_puta/GCA_943136025.2/ensembl/geneset/2023_05/Agrotis_puta-GCA_943136025.2-2023_05-genes.gff3.gz
GCA_943137145.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrotis_puta/GCA_943137145.1/ensembl/geneset/2022_08/Agrotis_puta-GCA_943137145.1-2022_08-genes.gff3.gz
GCA_943137145.2	https://ftp.ensembl.org/pub/rapid-release/species//Agrotis_puta/GCA_943137145.2/ensembl/geneset/2023_04/Agrotis_puta-GCA_943137145.2-2023_04-genes.gff3.gz
GCA_929113105.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrypnus_murinus/GCA_929113105.1/braker/geneset/2022_03/Agrypnus_murinus-GCA_929113105.1-2022_03-genes.gff3.gz
GCA_929114945.1	https://ftp.ensembl.org/pub/rapid-release/species//Agrypnus_murinus/GCA_929114945.1/braker/geneset/2022_03/Agrypnus_murinus-GCA_929114945.1-2022_03-genes.gff3.gz
GCA_002007445.2	https://ftp.ensembl.org/pub/rapid-release/species//Ailuropoda_melanoleuca/GCA_002007445.2/ensembl/geneset/2020_06/Ailuropoda_melanoleuca-GCA_002007445.2-2020_06-genes.gff3.gz
GCA_958295605.1	https://ftp.ensembl.org/pub/rapid-release/species//Ajuga_chamaepitys/GCA_958295605.1/ensembl/geneset/2024_02/Ajuga_chamaepitys-GCA_958295605.1-2024_02-genes.gff3.gz
GCA_022829145.1	https://ftp.ensembl.org/pub/rapid-release/species//Albula_goreensis/GCA_022829145.1/ensembl/geneset/2024_02/Albula_goreensis-GCA_022829145.1-2024_02-genes.gff3.gz
GCA_949125135.1	https://ftp.ensembl.org/pub/rapid-release/species//Alcis_repandata/GCA_949125135.1/braker/geneset/2023_07/Alcis_repandata-GCA_949125135.1-2023_07-genes.gff3.gz
GCA_030625065.1	https://ftp.ensembl.org/pub/rapid-release/species//Alectoris_magna/GCA_030625065.1/ensembl/geneset/2023_10/Alectoris_magna-GCA_030625065.1-2023_10-genes.gff3.gz
GCA_963565655.1	https://ftp.ensembl.org/pub/rapid-release/species//Aleiodes_testaceus/GCA_963565655.1/ensembl/geneset/2024_04/Aleiodes_testaceus-GCA_963565655.1-2024_04-genes.gff3.gz
GCA_950022655.1	https://ftp.ensembl.org/pub/rapid-release/species//Alentia_gelatinosa/GCA_950022655.1/ensembl/geneset/2023_12/Alentia_gelatinosa-GCA_950022655.1-2023_12-genes.gff3.gz
GCA_030867095.1	https://ftp.ensembl.org/pub/rapid-release/species//Alligator_mississippiensis/GCA_030867095.1/ensembl/geneset/2024_03/Alligator_mississippiensis-GCA_030867095.1-2024_03-genes.gff3.gz
GCA_932294325.1	https://ftp.ensembl.org/pub/rapid-release/species//Allophyes_oxyacanthae/GCA_932294325.1/braker/geneset/2022_06/Allophyes_oxyacanthae-GCA_932294325.1-2022_06-genes.gff3.gz
GCA_932294395.1	https://ftp.ensembl.org/pub/rapid-release/species//Allophyes_oxyacanthae/GCA_932294395.1/braker/geneset/2022_06/Allophyes_oxyacanthae-GCA_932294395.1-2022_06-genes.gff3.gz
GCA_958979055.1	https://ftp.ensembl.org/pub/rapid-release/species//Alnus_glutinosa/GCA_958979055.1/ensembl/geneset/2024_02/Alnus_glutinosa-GCA_958979055.1-2024_02-genes.gff3.gz
GCA_017589495.2	https://ftp.ensembl.org/pub/rapid-release/species//Alosa_alosa/GCA_017589495.2/ensembl/geneset/2023_08/Alosa_alosa-GCA_017589495.2-2023_08-genes.gff3.gz
GCA_018492685.1	https://ftp.ensembl.org/pub/rapid-release/species//Alosa_sapidissima/GCA_018492685.1/ensembl/geneset/2022_01/Alosa_sapidissima-GCA_018492685.1-2022_01-genes.gff3.gz
GCA_004027835.1	https://ftp.ensembl.org/pub/rapid-release/species//Alouatta_palliata/GCA_004027835.1/ensembl/geneset/2020_11/Alouatta_palliata-GCA_004027835.1-2020_11-genes.gff3.gz
GCA_946251855.1	https://ftp.ensembl.org/pub/rapid-release/species//Alsophila_aescularia/GCA_946251855.1/ensembl/geneset/2023_05/Alsophila_aescularia-GCA_946251855.1-2023_05-genes.gff3.gz
GCA_946251895.1	https://ftp.ensembl.org/pub/rapid-release/species//Alsophila_aescularia/GCA_946251895.1/ensembl/geneset/2023_04/Alsophila_aescularia-GCA_946251895.1-2023_04-genes.gff3.gz
GCA_964028335.1	https://ftp.ensembl.org/pub/rapid-release/species//Altica_lythri/GCA_964028335.1/ensembl/geneset/2024_05/Altica_lythri-GCA_964028335.1-2024_05-genes.gff3.gz
GCA_963575735.1	https://ftp.ensembl.org/pub/rapid-release/species//Amblyjoppa_fuscipennis/GCA_963575735.1/ensembl/geneset/2024_04/Amblyjoppa_fuscipennis-GCA_963575735.1-2024_04-genes.gff3.gz
GCA_963922035.1	https://ftp.ensembl.org/pub/rapid-release/species//Amblyjoppa_proteus/GCA_963922035.1/ensembl/geneset/2024_05/Amblyjoppa_proteus-GCA_963922035.1-2024_05-genes.gff3.gz
GCA_010909765.1	https://ftp.ensembl.org/pub/rapid-release/species//Amblyraja_radiata/GCA_010909765.1/ensembl/geneset/2020_06/Amblyraja_radiata-GCA_010909765.1-2020_06-genes.gff3.gz
GCA_933228735.1	https://ftp.ensembl.org/pub/rapid-release/species//Amblyteles_armatorius/GCA_933228735.1/ensembl/geneset/2022_08/Amblyteles_armatorius-GCA_933228735.1-2022_08-genes.gff3.gz
GCA_933228735.2	https://ftp.ensembl.org/pub/rapid-release/species//Amblyteles_armatorius/GCA_933228735.2/ensembl/geneset/2023_07/Amblyteles_armatorius-GCA_933228735.2-2023_07-genes.gff3.gz
GCA_012411365.1	https://ftp.ensembl.org/pub/rapid-release/species//Ameiurus_melas/GCA_012411365.1/ensembl/geneset/2020_06/Ameiurus_melas-GCA_012411365.1-2020_06-genes.gff3.gz
GCA_949987685.1	https://ftp.ensembl.org/pub/rapid-release/species//Ammodytes_marinus/GCA_949987685.1/ensembl/geneset/2023_09/Ammodytes_marinus-GCA_949987685.1-2023_09-genes.gff3.gz
